Year,Link,Title,Authors,Attachment
2019,https://indico.cern.ch/event/773049/contributions/3474314/,AliECS: a New Experiment Control System for the ALICE Experiment,"Teo Mrnjavac, Vasco Chibante Barroso, ",https://indico.cern.ch/event/773049/contributions/3474314/attachments/1934984/3206331/aliecs-deck.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474479/,An Information Aggregation and Analytics System for ATLAS Frontier,"Nurcan Ozturk, Millissa Si Amer, Andrea Formica, Julio Lozano Bahilo, Elizabeth Gallas, Ilija Vukotic, ",https://indico.cern.ch/event/773049/contributions/3474479/attachments/1933375/3202939/Frontier-Analytics-CHEP2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473277/,Concurrent data structures in the ATLAS offline software,"Scott Snyder, ",https://indico.cern.ch/event/773049/contributions/3473277/attachments/1935999/3208241/2019-11-chep.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474742/,Fast Simulations at LHCb,"Adam Davis, ",https://indico.cern.ch/event/773049/contributions/3474742/attachments/1937708/3211775/davis_fast_simulations_at_lhcb_v3.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474801/,High Performance Computing for High Luminosity LHC,"Maria Girone, ",https://indico.cern.ch/event/773049/contributions/3474801/attachments/1937792/3211945/HPC_CHEP2019MG.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473355/,Lightweight site federation for CMS support,"Antonio Delgado Peris, ",https://indico.cern.ch/event/773049/contributions/3473355/attachments/1934763/3211879/lightweight_federation_cms.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476188/,Signal versus Background Interference in $H^+\to t\bar b$ Signals for MSSM Benchmark Scenarios,"Abdesslam Arhrib, Duarte Azevedo, Rachid Benbrik, Hicham Harouiz, Stefano Moretti, Riley Patrick, Rui Santos, ",https://indico.cern.ch/event/773049/contributions/3476188/attachments/1937734/3211825/interference.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473791/,The DODAS experience on EGI Federated Cloud,"Vincenzo Spinoso, Enol Fernández, Daniele Spiga, ",https://indico.cern.ch/event/773049/contributions/3473791/attachments/1937555/3211482/CHEP2019-DODAS_EGI.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473794/,CloudScheduler V2: Distributed Cloud Computing in the 21st century,"Colin Roy Leavett-Brown, Colson Driemel, Danika MacDonell, Fernando Fernandez Galindo, Frank Berghaus, Marcus Ebert, Michael Paterson, Randall Sobie, Rolf Seuster, Shaelyn Tolkamp, Tahya Weiss-Gibbons, ",https://indico.cern.ch/event/773049/contributions/3473794/attachments/1934357/3206327/Sobie-CS-CHEP.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474803/,CMS Strategy for HPC resource exploitation,"Antonio Perez-Calero Yzquierdo, ",https://indico.cern.ch/event/773049/contributions/3474803/attachments/1937699/3211756/CMS-HPC_Strategy_CHEP2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474306/,DAQExpert - the service to increase CMS data-taking efficiency,"Maciej Szymon Gladki, ",https://indico.cern.ch/event/773049/contributions/3474306/attachments/1937568/3211933/DAQExpert_CHEP2019_13.pdf
2019,https://indico.cern.ch/event/773049/contributions/3563145/,Fast simulation methods in ATLAS: from classical to generative models,"Aishik Ghosh, Dalila Salamani, David Rousseau, Gilles Louppe, Graeme A Stewart, Hasib Ahmed, Heather Gray, Jana Schaarschmidt, John Derek Chapman, Johnny Raine, Kyle Stuart Cranmer, Stefan Gadatsch, Tobias Golling, Tommaso Lari, Vincent Pascuzzi, ",https://indico.cern.ch/event/773049/contributions/3563145/attachments/1937030/3210379/20191104-FCSDNNCaloSim-CHEP_final.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476066/,GAMBIT: The Global and Modular BSM Inference Tool,"Pat Scott, ",https://indico.cern.ch/event/773049/contributions/3476066/attachments/1937531/3211405/PS_CHEP.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474408/,High Performance Data Format for CLAS12,"Gagik Gavalian, ",https://indico.cern.ch/event/773049/contributions/3474408/attachments/1937567/3211936/HIPO4-CHEP-2019-Gavalian.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473246/,MarlinMT - parallelising the Marlin framework,"Remi Ete, Frank-Dieter Gaede, ",https://indico.cern.ch/event/773049/contributions/3473246/attachments/1937562/3211465/CHEP2019_REte_MarlinMT.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473354/,Provision and use of GPU resources for distributed workloads via the Grid,"Daniel Peter Traynor, Terry Froy, ",https://indico.cern.ch/event/773049/contributions/3473354/attachments/1937454/3211204/cvhep2019gpu.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474836/,Unplugged Computing for Children,"Hannah Short, Maria Alandes Pradillo, Natalie Kane, Eszter Badinova, Simona Kriva, ",https://indico.cern.ch/event/773049/contributions/3474836/attachments/1921255/3202961/Unplugged_Computing_for_Children_-_Final.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473391/,A Lightweight Job Submission Frontend and its Toolkits – HepJob,"Xiaowei Jiang, Jingyan Shi, Jiaheng Zou, Ran Du, Qingbao Hu, ",https://indico.cern.ch/event/773049/contributions/3473391/attachments/1937631/3211592/CHEP_2019_HepJob_Xiaowei.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474330/,ATLAS Operational Monitoring Data Archival and Visualization,"Igor Soloviev, Savanna Marie Shaw, ",https://indico.cern.ch/event/773049/contributions/3474330/attachments/1936310/3208868/ATL-COM-DAQ-2019-179.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473266/,Bringing heterogeneity to the CMS software framework,"CMS Collaboration, Oliver Gutsche, Christopher Jones, ",https://indico.cern.ch/event/773049/contributions/3473266/attachments/1935936/3208121/CHEP2019_wide.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474855/,Delivering a machine learning course on HPC resources,"Federica Legger, Stefano Bagnasco, Stefano Lusso, Gabriele Gaetano Fronze', Sara Vallero, ",https://indico.cern.ch/event/773049/contributions/3474855/attachments/1937729/3211817/CHEP19_-_ML_course.pdf
2019,https://indico.cern.ch/event/773049/contributions/3473799/,"Increasing interoperability for research clouds: CS3APIs for connecting sync&share storage, applications and science environments","Hugo Gonzalez Labrador, Jakub Moscicki, Massimo Lamanna, Alberto Pace, ",https://indico.cern.ch/event/773049/contributions/3473799/attachments/1937765/3211990/20190528_CHEP-CS3APIS_.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474752/,Learning high-level structures in HEP data with novel Deep Auto-Regressive Networks for Fast Simulation,"Anna Zaborowska, Ioana Ifrim, Witold Pokorski, ",https://indico.cern.ch/event/773049/contributions/3474752/attachments/1936869/3211036/Novel_Deep_Autoregressive_Networks_for_Fast_Simulation_Ioana_Ifrim_Keynote2.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474804/,Modeling of the CMS HL-LHC computing system,"David Lange, ",https://indico.cern.ch/event/773049/contributions/3474804/attachments/1937702/3211764/chep_lange.pdf
2019,https://indico.cern.ch/event/773049/contributions/3476152/,Searching for dark matter signatures in 20 years of GPS atomic clock data,"Benjamin Roberts, Andrei Derevianko, Blewitt Geoffrey, Conner Dailey, Guglielmo Panelli, ",https://indico.cern.ch/event/773049/contributions/3476152/attachments/1937477/3211262/Roberts-CHEP-2019.pdf
2019,https://indico.cern.ch/event/773049/contributions/3474422/,XRootD 5.0.0: encryption and beyond,"Michal Kamil Simon, Andrew Bohdan Hanushevsky, ",https://indico.cern.ch/event/773049/contributions/3474422/attachments/1937526/3211394/XR5-CHEP.pdf
